x-coords,y-coords,contactAngle
723,1879,1.7817152104128915
723,1878,1.779246664233235
723,1877,1.7803212590280453
724,1876,1.7797821573989847
724,1875,1.7806754728684733
724,1874,1.7809904447232598
724,1873,1.781066177183015
725,1872,1.7806878549654646
725,1871,1.7825691136215984
725,1870,1.7818792251806612
726,1869,1.782517865911329
726,1868,1.7833012189252146
726,1867,1.7828545966632465
727,1866,1.7808142836094252
727,1865,1.7797223829914108
727,1864,1.780188833390872
727,1863,1.7809029629362059
728,1862,1.7817548188621553
728,1861,1.7823196559038228
728,1860,1.7819906102629475
729,1859,1.7813990674215012
729,1858,1.7806379044563592
729,1857,1.7803759415772606
730,1856,1.7844512754068211
730,1855,1.7850849990917965
730,1854,1.7850530357766996
731,1853,1.783559100993961
731,1852,1.7815636447516001
731,1851,1.7808193914167127
732,1850,1.7836552348206873
732,1849,1.783602007119063
732,1848,1.781540509195728
733,1847,1.7799530109811095
733,1846,1.7836181906130093
733,1845,1.7820951424369222
734,1844,1.7825243514702553
734,1843,1.7827708431265326
734,1842,1.7866806737533272
735,1841,1.7842807446273912
735,1840,1.781044355387042
735,1839,1.784416401446039
736,1838,1.7852492980243082
736,1837,1.7824358188941825
736,1836,1.7846953410432593
737,1835,1.7865930591581296
737,1834,1.7849278912788773
737,1833,1.7845699868286327
738,1832,1.7864387997894575
738,1831,1.7839038569898902
739,1830,1.7846883937564395
739,1829,1.7852917026848285
739,1828,1.7842754713668059
740,1827,1.7838191040630325
740,1826,1.7818844452670355
740,1825,1.7856115206701948
741,1824,1.7884037117191567
741,1823,1.7827693619014213
741,1822,1.7835232512283257
742,1821,1.7864389472460043
742,1820,1.7846729505625911
742,1819,1.783378392702426
743,1818,1.7870949925155521
743,1817,1.7862352742749157
743,1816,1.7865002083671606
744,1815,1.7879206670413386
744,1814,1.786013998135748
744,1813,1.786045113832571
745,1812,1.7867604336892837
745,1811,1.7869915093151454
745,1810,1.787062823405173
746,1809,1.7881365349157206
746,1808,1.7887921842485655
746,1807,1.786595605481175
747,1806,1.7875717549845151
747,1805,1.7844577633474896
747,1804,1.7844835470271736
748,1803,1.7867283867340178
748,1802,1.7851678433722207
748,1801,1.784424369288387
749,1800,1.7890081571706358
749,1799,1.7909784766511785
749,1798,1.7919985080540501
750,1797,1.7893076943933877
750,1796,1.7889964516467176
750,1795,1.7899460641368705
751,1794,1.789342805851465
751,1793,1.7888798321747426
751,1792,1.7875771463109422
752,1791,1.7891283745774285
752,1790,1.7895579626608307
752,1789,1.789011872624609
753,1788,1.791501181432197
753,1787,1.789112549631921
753,1786,1.789559437363059
754,1785,1.7913529332919602
754,1784,1.7907483676510978
754,1783,1.7921277645361227
755,1782,1.7935122294236603
755,1781,1.792425893557515
755,1780,1.7909289622472144
756,1779,1.7903577885458781
756,1778,1.7911431392743982
756,1777,1.7924321283614502
757,1776,1.791341885895069
757,1775,1.7927520764245883
757,1774,1.7904194096411439
758,1773,1.7892416939396765
758,1772,1.7896563734997462
758,1771,1.7911394586981604
759,1770,1.7940312394027371
759,1769,1.7935014306110022
760,1768,1.7926065798209738
760,1767,1.794677795310193
760,1766,1.7913047450662727
761,1765,1.791343785297075
761,1764,1.7909961544064386
761,1763,1.7886670154095377
762,1762,1.7943469214486223
762,1761,1.7923198166215295
763,1760,1.7921666469551543
763,1759,1.7884904856722135
763,1758,1.7883503108514054
764,1757,1.7906469605524509
764,1756,1.7902700457855754
765,1755,1.79190404775443
765,1754,1.7907301808413179
765,1753,1.792514548105045
766,1752,1.7948702020314249
766,1751,1.7942966188987006
767,1750,1.795658953252918
767,1749,1.792408207774252
768,1748,1.7945154297642083
768,1747,1.7940352794286771
768,1746,1.7946393907337312
769,1745,1.7953395077351884
769,1744,1.7916977630563649
770,1743,1.7926417221336823
770,1742,1.7922122225356467
770,1741,1.7916650129267924
771,1740,1.7964847667434105
771,1739,1.7944833223234686
772,1738,1.795346764555256
772,1737,1.7942674960790985
772,1736,1.7958376517557935
773,1735,1.7955679650596879
773,1734,1.7944949404141466
774,1733,1.795667288192912
774,1732,1.7947214309676291
774,1731,1.7953060114698476
775,1730,1.7953836699165646
775,1729,1.7936441166691475
776,1728,1.7953745288839817
776,1727,1.7965329615180359
777,1726,1.7992066743921524
777,1725,1.792837945090425
777,1724,1.7925954669983695
778,1723,1.7953197217018448
778,1722,1.7939477957600183
779,1721,1.799479790530366
779,1720,1.79936650846502
780,1719,1.7989815103897355
780,1718,1.7928920571797151
780,1717,1.7955750897149318
781,1716,1.794303828195624
781,1715,1.7950730940342332
782,1714,1.7928168390225816
782,1713,1.7944554339947008
783,1712,1.7947310266304046
783,1711,1.7961073776704468
783,1710,1.795261522492922
784,1709,1.7982409446409597
784,1708,1.7964939211490971
785,1707,1.8020218210371794
785,1706,1.798267690496524
786,1705,1.8011575152901231
786,1704,1.801091899794179
786,1703,1.7982890841246766
787,1702,1.798022423582364
787,1701,1.795909919734656
788,1700,1.7982723827119276
788,1699,1.800045460752801
789,1698,1.8004925631218354
789,1697,1.8006096233958835
789,1696,1.7918845790051339
790,1695,1.7990067594584374
790,1694,1.7999831772732942
791,1693,1.8021829565250709
791,1692,1.798001714471215
792,1691,1.7976843295747438
792,1690,1.7948014821114688
793,1689,1.7985163955880934
793,1688,1.7977183683612428
793,1687,1.7971349293704144
794,1686,1.7996121588909264
794,1685,1.8022778507191994
795,1684,1.8030773768143749
795,1683,1.8066806502351884
796,1682,1.8017423983173422
796,1681,1.8042256843176312
796,1680,1.8058609730761201
797,1679,1.8055466411175372
797,1678,1.8015051971488079
798,1677,1.802204461423422
798,1676,1.800314495937599
799,1675,1.8029328172842896
799,1674,1.8028982990883935
800,1673,1.8049497850915777
800,1672,1.806243332442174
800,1671,1.8010540830872332
801,1670,1.8038054893354485
801,1669,1.8004322004617672
802,1668,1.8026270942725287
802,1667,1.7996164321360744
803,1666,1.8045156809809104
803,1665,1.8037453000957548
804,1664,1.8027952456624845
804,1663,1.8023107478998959
805,1662,1.802356399807239
805,1661,1.8021142854817336
805,1660,1.8020018233768622
806,1659,1.8055087061608017
806,1658,1.8063924737927104
807,1657,1.8032038205317178
807,1656,1.802982234372217
808,1655,1.802348909178536
808,1654,1.8029361817794527
809,1653,1.8062358883630436
809,1652,1.8046398301965292
809,1651,1.804677707955718
810,1650,1.8025950905483505
810,1649,1.8023817085079132
811,1648,1.8070833049035875
811,1647,1.8058810707728137
812,1646,1.807658943341718
812,1645,1.8045889015784355
813,1644,1.80713079326295
813,1643,1.8036840179464453
814,1642,1.8037646445971562
814,1641,1.8015474966736074
815,1640,1.8042025961714592
815,1639,1.8037572418110677
816,1638,1.8044461819566955
816,1637,1.8057969508442877
817,1636,1.8082131779577137
817,1635,1.8039338036749137
817,1634,1.8042237523261109
818,1633,1.8060166149266483
818,1632,1.8061126448537226
819,1631,1.804584944982188
819,1630,1.8063991460488114
820,1629,1.8072456182228571
820,1628,1.8078347719438266
821,1627,1.8039004099701492
821,1626,1.7991324875433388
822,1625,1.799621469564051
822,1624,1.802598786565111
823,1623,1.806149116875041
823,1622,1.8066895359567414
824,1621,1.80567286346143
824,1620,1.8031358824528054
825,1619,1.8049489328116024
825,1618,1.8059015928125433
825,1617,1.8032919184412748
826,1616,1.805137985992974
826,1615,1.8043765891393977
827,1614,1.8067972264572734
827,1613,1.8027574586390276
828,1612,1.8086096594562477
828,1611,1.8031042595336955
829,1610,1.8075678273345515
829,1609,1.803600344947217
830,1608,1.8094422299358157
830,1607,1.8066534539221122
831,1606,1.807890969821085
832,1605,1.8082141163126324
832,1604,1.8097194543227753
833,1603,1.808045638239657
833,1602,1.8058143367874682
834,1601,1.807676433040705
834,1600,1.8082697182364293
835,1599,1.807422652236117
835,1598,1.808941662346847
836,1597,1.8065066574851458
836,1596,1.8078275892377298
837,1595,1.81078502720757
837,1594,1.8074845549966652
838,1593,1.8082468062846482
838,1592,1.806473610519085
839,1591,1.8101117235211632
839,1590,1.811809689867394
840,1589,1.8066556507963862
840,1588,1.8104826901923996
840,1587,1.808448020694918
841,1586,1.8089063088934436
841,1585,1.808718488465816
842,1584,1.8052647778502284
842,1583,1.7975016915051458
843,1582,1.7996104353192857
843,1581,1.7981136941275422
844,1580,1.8039349197092966
844,1579,1.8011621561539746
845,1578,1.8063346897873451
845,1577,1.8061155195457934
846,1576,1.8070466183376064
846,1575,1.8071141755090867
847,1574,1.8065065459626903
847,1573,1.8042758779226673
848,1572,1.8037495050499992
848,1571,1.8043277246448228
849,1570,1.8089734230280632
849,1569,1.807805987739408
850,1568,1.8069158901363502
850,1567,1.8089186619437145
851,1566,1.8096063668790408
851,1565,1.8124843813268166
852,1564,1.8101458103637391
853,1563,1.805386845023759
853,1562,1.804635113605295
854,1561,1.8061497814735097
854,1560,1.8069974779831965
855,1559,1.8069594859611358
855,1558,1.8067949326186286
856,1557,1.8071019935946788
856,1556,1.805538073817771
857,1555,1.8066015895290681
857,1554,1.804808692075906
858,1553,1.808226953695847
858,1552,1.8068456541856759
859,1551,1.8095029458897587
860,1550,1.8073041749019376
860,1549,1.8094311463345394
861,1548,1.8083194620909657
861,1547,1.8065271751914849
862,1546,1.80960834176387
862,1545,1.8071429209873493
863,1544,1.8119979866640887
863,1543,1.8066840855259922
864,1542,1.8100195238095873
865,1541,1.8092568069996218
865,1540,1.8063261597953983
866,1539,1.8093075141229038
866,1538,1.805045616829058
867,1537,1.8091999551718407
867,1536,1.8070497264442007
868,1535,1.8060424199192158
869,1534,1.8068647904961594
869,1533,1.8051989978797234
870,1532,1.8081280122675827
870,1531,1.80928929060195
871,1530,1.8116790794959021
872,1529,1.8121817342706945
872,1528,1.8115038200181228
873,1527,1.8092722312312102
873,1526,1.8024678895699613
874,1525,1.8059014014639123
875,1524,1.8091799633103909
875,1523,1.8110914326980827
876,1522,1.808612252643258
877,1521,1.8076655944781355
877,1520,1.8106872972477794
878,1519,1.8116310375452231
878,1518,1.809689635562908
879,1517,1.807915393524149
880,1516,1.8067129962721733
880,1515,1.8045375168089357
881,1514,1.8087374627288375
881,1513,1.8073571130553996
882,1512,1.8113385032542533
883,1511,1.8133218740757002
883,1510,1.810187216652967
884,1509,1.8101694100025034
884,1508,1.8066631129702975
885,1507,1.8143010741056658
886,1506,1.8161686927489558
886,1505,1.8086505206991117
887,1504,1.809691277728874
887,1503,1.807125244947394
888,1502,1.810550152292707
889,1501,1.8136834033149702
889,1500,1.8138869679441372
890,1499,1.8160355816865412
891,1498,1.8158813268714886
891,1497,1.811898147661989
892,1496,1.8145181030582707
892,1495,1.8121757821069033
893,1494,1.8132919622868648
894,1493,1.8130407976274314
894,1492,1.8083215334651688
895,1491,1.8077147488525211
896,1490,1.8104785524302727
896,1489,1.8057755896329828
897,1488,1.8085436734311686
897,1487,1.8092068363565437
898,1486,1.8088548711152086
899,1485,1.8104234333943496
899,1484,1.8073064486380874
900,1483,1.8084683254009013
901,1482,1.8120681403853187
901,1481,1.8096147200133477
902,1480,1.812003212537048
903,1479,1.8169436385296953
903,1478,1.8132454702550669
904,1477,1.8113872620295732
904,1476,1.812010553226032
905,1475,1.8091554284379237
906,1474,1.8127420706583983
906,1473,1.814193797341428
907,1472,1.8167725299994912
908,1471,1.8142420733213682
908,1470,1.8125116235308771
909,1469,1.814059457297887
910,1468,1.8134903894165488
910,1467,1.8154294860159863
911,1466,1.8173920533685266
912,1465,1.8176447498557384
912,1464,1.8143334905351838
913,1463,1.8151468439017096
913,1462,1.8147554882123433
914,1461,1.8147626649911759
915,1460,1.8157727260590848
915,1459,1.8132439935818354
916,1458,1.818259725293915
917,1457,1.8169062015825952
917,1456,1.813248660754518
918,1455,1.8196755933412545
919,1454,1.8156884859401146
919,1453,1.8166210242725727
920,1452,1.819110875297629
921,1451,1.8197190516714101
921,1450,1.818216183054041
922,1449,1.8139563016837836
923,1448,1.8152309567499816
923,1447,1.8162337644241882
924,1446,1.8180913216508978
924,1445,1.8133109170574573
925,1444,1.8145071468454033
926,1443,1.8180098537632363
927,1442,1.818152004397896
927,1441,1.816939601785264
928,1440,1.8197249248771277
929,1439,1.8209713039803943
929,1438,1.818772471309033
930,1437,1.8195288279201878
931,1436,1.8206352144353155
931,1435,1.8180165881015855
932,1434,1.8226706567981212
933,1433,1.8236822144174076
933,1432,1.8198195601942644
934,1431,1.8169231832235895
935,1430,1.8218432603385732
935,1429,1.8185359082805366
936,1428,1.8187179031921803
937,1427,1.8223473325123412
937,1426,1.8209448853511456
938,1425,1.822121810549318
939,1424,1.8263383837870009
939,1423,1.8213263400023565
940,1422,1.8240095009469146
941,1421,1.8218041991951754
942,1420,1.8260046326267125
942,1419,1.8265281514400744
943,1418,1.8249957395088143
944,1417,1.8279277457595697
944,1416,1.823936542296539
945,1415,1.8214021300439884
946,1414,1.8223958211491478
946,1413,1.8231671923161332
947,1412,1.8221301015578721
948,1411,1.8187038486758818
948,1410,1.8160149640269059
949,1409,1.8191381728703868
950,1408,1.8216990508218676
951,1407,1.823167794501981
951,1406,1.82299742475433
952,1405,1.8247950304593001
953,1404,1.8255015596343471
953,1403,1.8206732557792475
954,1402,1.8262446146688065
955,1401,1.8271901106229602
955,1400,1.822228497786778
956,1399,1.8272180282091333
957,1398,1.8253995139389465
958,1397,1.8264513859064186
958,1396,1.8243959232390237
959,1395,1.830377828229617
960,1394,1.8281033569449316
960,1393,1.8237811778192734
961,1392,1.8236330732933612
962,1391,1.827534622109474
963,1390,1.8258373145162394
963,1389,1.824856670145371
964,1388,1.8299697005141278
965,1387,1.83316765608275
965,1386,1.8283648836032376
966,1385,1.8259440459426197
967,1384,1.8270758328852605
968,1383,1.8259361939145997
968,1382,1.8245527209021677
969,1381,1.8272262160694552
970,1380,1.8255812790627446
971,1379,1.8291824651121154
971,1378,1.830196065422808
972,1377,1.8247350558794153
973,1376,1.824540904700605
974,1375,1.8295173903652915
974,1374,1.8283901731873395
975,1373,1.8296443234407944
976,1372,1.8287448384124756
976,1371,1.8246835546026605
977,1370,1.8281261779740676
978,1369,1.8297793050966458
979,1368,1.8293366594769545
980,1367,1.8304696359483452
980,1366,1.831672294274712
981,1365,1.832818414763233
982,1364,1.8342431518088722
983,1363,1.8308562262736578
983,1362,1.8288561550369
984,1361,1.833427028882256
985,1360,1.835107648260978
986,1359,1.8355012934862127
986,1358,1.8349644798444509
987,1357,1.8246645745162078
988,1356,1.8305967947795165
989,1355,1.8299047963570243
989,1354,1.8248994918456674
990,1353,1.8272745061408677
991,1352,1.827868063706113
992,1351,1.8335184191458003
993,1350,1.832854517741833
993,1349,1.829593541777163
994,1348,1.8324060147412504
995,1347,1.8317420046766126
996,1346,1.8317663962849537
996,1345,1.831585553999318
997,1344,1.8332731424532311
998,1343,1.832726573752867
999,1342,1.8304929236266592
1000,1341,1.8280341445764496
1000,1340,1.8284206020993368
1001,1339,1.827407969009575
1002,1338,1.83118731731899
1003,1337,1.8322241617230992
1004,1336,1.835328298753692
1005,1335,1.838519083713517
1005,1334,1.8360428940324718
1006,1333,1.835379479551989
1007,1332,1.8355291689363038
1008,1331,1.8352566612470516
1008,1330,1.8260596635596777
1009,1329,1.8284228650022978
1010,1328,1.8326312063247288
1011,1327,1.8317099593407458
1012,1326,1.8344250511550215
1013,1325,1.8353216751538783
1013,1324,1.8266327943375842
1014,1323,1.8284374661872138
1015,1322,1.8277831033404357
1016,1321,1.8350368545506077
1017,1320,1.833435925277725
1018,1319,1.837886982600831
1018,1318,1.8326836284161867
1019,1317,1.836395440241744
1020,1316,1.8350340508245315
1021,1315,1.8334572212678257
1022,1314,1.83791500574228
1023,1313,1.8404134049865197
1024,1312,1.841478677717421
1024,1311,1.8377667075393638
1025,1310,1.8370324352598368
1026,1309,1.8351335620104694
1027,1308,1.835854577788703
1028,1307,1.8373529488114335
1029,1306,1.8369942179083634
1029,1305,1.8352987967997665
1030,1304,1.8403514160439425
1031,1303,1.8412351831129423
1032,1302,1.8397566963505059
1033,1301,1.8371808930232376
1034,1300,1.8374574782979034
1035,1299,1.8389305693297955
1036,1298,1.836724828733658
1036,1297,1.8420669355633736
1037,1296,1.8368004596426544
1038,1295,1.8376095657266776
1039,1294,1.8344613805973493
1040,1293,1.836842496966832
1041,1292,1.8378213759732394
1042,1291,1.8370336583584916
1043,1290,1.837535146012637
1043,1289,1.8371682259117392
1044,1288,1.8402949719543857
1045,1287,1.8416909578576401
1046,1286,1.8392846931741333
1047,1285,1.8408158576770108
1048,1284,1.8364625054550048
1049,1283,1.8337935786722417
1049,1282,1.8362048660125683
1050,1281,1.8417329332001575
1051,1280,1.8411271313951596
1052,1279,1.8414635340514725
1053,1278,1.8405603907828225
1054,1277,1.8369668774332986
1055,1276,1.838203236850342
1055,1275,1.8373580839589074
1056,1274,1.8375754787152583
1057,1273,1.8411465553895607
1058,1272,1.8415593706990745
1059,1271,1.8412147636606204
1060,1270,1.8429377200283728
1060,1269,1.837005260874184
1061,1268,1.8431374940337713
1062,1267,1.8413992957956846
1063,1266,1.8390444292463197
1064,1265,1.8413259250819187
1065,1264,1.8419761513519421
1066,1263,1.842929872179347
1066,1262,1.8402966334192845
1067,1261,1.8398360479783593
1068,1260,1.8379510811445143
1069,1259,1.8399577182387297
1070,1258,1.8422023935039427
1071,1257,1.846014804039872
1072,1256,1.8444669654105925
1073,1255,1.8467221945852716
1073,1254,1.8416855965849768
1074,1253,1.8419270756377752
1075,1252,1.842007591669226
1076,1251,1.8441533760054625
1077,1250,1.8396688103264973
1078,1249,1.8506019505754523
1079,1248,1.8471350594202929
1080,1247,1.8476691462511938
1080,1246,1.844031339183132
1081,1245,1.8452476643281188
1082,1244,1.845464463246143
1083,1243,1.8494509173028972
1084,1242,1.8493893680175346
1085,1241,1.8490170616089385
1086,1240,1.850477830725833
1087,1239,1.8471620119490364
1088,1238,1.8445505886282962
1089,1237,1.8535812093474309
1089,1236,1.8448284051716242
1090,1235,1.8480229232966308
1091,1234,1.8453207455972676
1092,1233,1.8450663008031472
1093,1232,1.848640222793372
1094,1231,1.8505551464345338
1095,1230,1.8507260117802182
1096,1229,1.846389069409467
1097,1228,1.848135877309022
1098,1227,1.8488138827216514
1099,1226,1.8486955008514538
1100,1225,1.8533975936242353
1100,1224,1.843793220468529
1101,1223,1.8436915871129733
1102,1222,1.8427871040125567
1103,1221,1.8468549607791924
1104,1220,1.8459989656366316
1105,1219,1.8473056209934007
1106,1218,1.8463617009833
1107,1217,1.848699353292745
1108,1216,1.853854642883252
1109,1215,1.8470918873554096
1110,1214,1.8451069949349541
1111,1213,1.843533934731005
1112,1212,1.845141269445985
1113,1211,1.8451571245418696
1114,1210,1.8478356988420832
1115,1209,1.8476542537941891
1116,1208,1.847709204556558
1117,1207,1.8500236729778379
1118,1206,1.8506473103861925
1119,1205,1.8505715607839437
1120,1204,1.8509326930702574
1121,1203,1.8534233320835374
1122,1202,1.85700431352337
1122,1201,1.8458712070309267
1123,1200,1.847869403906145
1124,1199,1.8481833130719476
1125,1198,1.8526610633427163
1126,1197,1.8537721449334756
1127,1196,1.8516167088246862
1128,1195,1.8485625470237306
1129,1194,1.8486200880659929
1130,1193,1.8538438594058968
1131,1192,1.850398007675025
1132,1191,1.8483076906453915
1134,1189,1.8625330551930845
1134,1189,1.8625330551930845
1135,1188,1.8536012557803412
1136,1187,1.8555225557433552
1137,1186,1.8535345237728351
1138,1185,1.8596020260431254
1139,1184,1.8531601642610729
1139,1184,1.8531601642610729
1141,1182,1.8568332463666164
1142,1181,1.8524182963552411
1143,1180,1.8654780152772963
1145,1178,1.8621276604406343
1146,1177,1.8603415177958378
1147,1176,1.8536103966082578
1147,1176,1.8536103966082564
1148,1175,1.8675117687602294
1150,1173,1.8580804172351881
1151,1172,1.8593898154603856
1153,1170,1.8612730575872878
1153,1170,1.8612730575872878
1153,1170,1.8612730575872878
1153,1170,1.8612730575872878
1157,1166,1.851698373477786
1157,1166,1.851698373477786
1159,1165,1.856244481665715
1159,1165,1.856244481665715
1161,1163,1.8543518179163954
1161,1163,1.8543518179163954
1162,1162,1.8597951218857725
1162,1162,1.8597951218857725
1163,1161,1.8561368600257309
1164,1160,1.8538457555740437
1165,1159,1.8540875093591216
1166,1158,1.8523579889499813
1167,1157,1.8554608362651188
1169,1155,1.8583605561594636
1170,1154,1.8598928692151724
1171,1153,1.8581664935773712
1172,1152,1.8622662193942725
1173,1151,1.8554749554452767
1175,1149,1.8616555550661271
1174,1150,1.8581580516038574
1175,1149,1.8616555550661267
1175,1149,1.8616555550661258
1180,1144,1.8570695194376836
1179,1145,1.8595548323298108
1179,1145,1.8595548323298108
1181,1144,1.863070715307156
1183,1142,1.863481985352516
1184,1141,1.868085723459687
1185,1140,1.8635930925814264
1186,1139,1.8607413068002459
1188,1137,1.864736666950634
1188,1137,1.864736666950634
1188,1137,1.8647366669506351
1191,1134,1.8622599035503025
1192,1133,1.859977313418439
1193,1132,1.8576044703525985
1193,1132,1.857604470352599
1193,1132,1.857604470352599
1195,1131,1.8638886978722924
1197,1129,1.8624040846592174
1198,1128,1.8605701139225967
1199,1127,1.864925039442809
1201,1125,1.8601221924922644
1201,1125,1.8591895376442111
1203,1123,1.8617112184874556
1203,1123,1.8617112184874556
1204,1123,1.8605794836281728
1205,1122,1.8684871206964246
1207,1120,1.8684799529603195
1207,1120,1.8684799529603195
1210,1117,1.865999061566322
1211,1116,1.866694736547482
1212,1116,1.8733706598251785
1213,1115,1.8696835571667128
1213,1115,1.8696835571667128
1213,1115,1.8696835571667136
1217,1111,1.8666766494908877
1219,1109,1.8652578666526918
1219,1109,1.8652578666526918
1219,1109,1.8652578666526918
1221,1108,1.8722834072916785
1222,1107,1.8747921108381331
1222,1107,1.8747921108381331
1223,1106,1.8742118934068246
1226,1103,1.8649942437022398
1227,1102,1.8719202175205207
1228,1101,1.8709507237218164
1229,1100,1.8691968059294561
1229,1100,1.8691968059294564
1231,1099,1.8744806356388461
1233,1097,1.872360556105225
1233,1097,1.8723605561052246
1234,1096,1.8688637483520043
1236,1094,1.8704177783038485
1237,1093,1.8669388846989572
1237,1093,1.8669388846989592
1239,1092,1.8772800576345618
1240,1091,1.8747334370222906
1241,1090,1.8723089559908754
1241,1090,1.8723089559908754
1243,1088,1.8687194626780372
1243,1088,1.8687194626780372
1245,1086,1.8705130295031547
1246,1085,1.8671658095506543
1247,1085,1.8756081213062985
1248,1084,1.8743404907665335
1251,1081,1.8728988515047587
1251,1081,1.8728988515047587
1252,1080,1.8660187099550791
1253,1079,1.8655494641539725
1254,1078,1.8678701895222387
1255,1078,1.874045348153399
1257,1076,1.8730312272359648
1257,1076,1.8730312272359642
1259,1074,1.8672510561739777
1259,1074,1.867251056173977
1262,1071,1.8704310011930265
1263,1071,1.8741841298285338
1264,1070,1.8736625873748416
1265,1069,1.8743567090434794
1267,1067,1.873718502137766
1267,1067,1.8737185021377651
1269,1065,1.865431954469502
1269,1065,1.865431954469502
1270,1065,1.8724034814293018
1273,1062,1.8711568401049812
1274,1061,1.8697429143132966
1275,1060,1.8727011736150145
1276,1059,1.8724270134739929
1276,1059,1.8724270134739929
1277,1058,1.8729447913514001
1277,1058,1.8729447913514001
1281,1055,1.8752330550785177
1281,1055,1.8752330550785177
1281,1055,1.8752330550785177
1283,1053,1.8761968780879532
1285,1052,1.8778743425521642
1285,1052,1.8778743425521642
1287,1050,1.8757334452408523
1289,1048,1.8729182422237334
1289,1048,1.8729182422237334
1290,1047,1.8740891164111357
1293,1045,1.87692545552514
1293,1045,1.87692545552514
1294,1044,1.8732548257002815
1295,1043,1.873078313085072
1297,1041,1.8758529129948096
1298,1041,1.8805376491147356
1299,1040,1.8814093151836793
1300,1039,1.8788247851517088
1301,1038,1.8682746832474746
1301,1038,1.8682746832474746
1304,1036,1.873924151790416
1305,1035,1.8729210481866176
1305,1035,1.8729210481866176
1307,1033,1.8748144763199355
1309,1031,1.8671276872388816
1309,1031,1.8695922134570062
1310,1031,1.8740383122813584
1313,1028,1.8736168813142702
1313,1028,1.8736168813142702
1313,1028,1.8736168813142702
1316,1026,1.8776739930380304
1317,1025,1.8767775842760304
1317,1025,1.8767775842760304
1317,1025,1.8767775842760304
1321,1022,1.8740612110797756
1321,1022,1.8740612110797756
1322,1021,1.878575620386327
1324,1019,1.875447751658986
1326,1018,1.8815745454770223
1327,1017,1.8738990532485875
1328,1016,1.8748384552175195
1330,1015,1.8789796276621695
1331,1014,1.8830327808843572
1331,1014,1.8830327808843572
1335,1011,1.877317490320566
1335,1011,1.8773174903205647
1337,1009,1.8710044186427226
1337,1009,1.8710044186427226
1340,1007,1.8827707408817906
1340,1007,1.8827707408817906
1341,1006,1.8838522400816342
1341,1006,1.8838522400816335
1345,1003,1.883414321168686
1345,1003,1.883414321168686
1346,1002,1.885121057258015
1347,1002,1.8812058318364988
1348,1001,1.8817009080385003
1351,999,1.8775186002209825
1353,997,1.879641464783771
1353,997,1.879641464783771
1354,996,1.8802638439894312
1355,996,1.8801514939585735
1357,994,1.8777489812399724
1358,993,1.8764100137861504
1360,992,1.8775302391611977
1361,991,1.878323727600456
1363,990,1.8797224970348543
1363,990,1.8797224970348543
1367,987,1.8845921655780233
1367,987,1.8845921655780233
1367,987,1.8845921655780233
1369,985,1.8763384856891419
1371,984,1.8793027266345304
1371,984,1.8793027266345304
1374,982,1.8818194510087998
1375,981,1.883684186666196
1376,980,1.878687284233228
1378,979,1.8865065676361408
1379,978,1.8800388059697042
1381,977,1.8856125619437365
1383,975,1.8769110021299735
1383,975,1.8780895393418522
1385,974,1.8836966448183672
1385,974,1.8836966448183672
1389,971,1.8833140886731414
1390,970,1.8773364477395547
1391,970,1.8810223979862872
1391,970,1.8810223979862872
1393,968,1.8827671727544084
1395,967,1.879686799341258
1397,965,1.8802517625011168
1397,965,1.8802517625011168
1399,964,1.882682005657696
1400,963,1.880534827647945
1401,963,1.8819835179402784
1401,963,1.8819835179402784
1405,960,1.8788700704714913
1405,960,1.8788700704714913
1409,957,1.8823288648013476
1409,957,1.8823288648013476
1411,956,1.8796397257361288
1412,955,1.8795364590880939
1414,954,1.8823079685576225
1414,954,1.8823079685576225
1416,952,1.8819792127910404
1417,952,1.8827024227290277
1421,949,1.8800994485966402
1421,949,1.8800994485966402
1423,947,1.8797168278252339
1424,947,1.8811011858576616
1427,945,1.8858804019875666
1427,945,1.8858804019875666
1429,943,1.8845777843612326
1430,943,1.8814060969841706
1431,942,1.8830023253244406
1432,941,1.8827689492969788
1434,940,1.880956619251438
1435,939,1.8805695939181566
1436,938,1.8789459510529947
1437,938,1.8791134612230647
1439,936,1.8779996587819154
1439,936,1.877999658781917
1442,934,1.8798086122024127
1445,932,1.8813125428667894
1446,931,1.8762371082511606
1446,931,1.8762371082511606
1449,929,1.8781012216418198
1450,928,1.8758074798954958
1452,927,1.8785612717640312
1453,926,1.875283629521338
1455,925,1.8795751286750022
1455,925,1.8795751286750038
1457,924,1.8831964406780228
1458,923,1.8830042906936233
1460,921,1.8772030030805817
1461,921,1.8797197563637058
1463,919,1.8768139777386463
1463,919,1.8768139777386463
1465,918,1.8801112376320952
1466,917,1.8759089682062702
1466,917,1.8759089682062702
1469,915,1.8752449873205403
1470,914,1.8764006978708203
1471,914,1.8747946880752755
1472,913,1.8755549971628385
1473,912,1.8751987312016851
1477,910,1.8796220518069442
1477,910,1.8796220518069442
1478,909,1.8725814824261073
1480,907,1.8720229539139157
1481,907,1.8717248460395366
1481,907,1.8717248460395366
1487,903,1.8736649097122113
1486,903,1.8689194492461978
1489,901,1.8695601619252509
1489,901,1.8695601619252509
1491,900,1.8663436749271396
1491,900,1.8663436749271405
1494,898,1.8673670417487158
1494,898,1.8673670417487158
1497,896,1.865089862515508
1498,895,1.8624292393751785
1498,895,1.8624292393751793
1501,893,1.8661440476156226
1503,892,1.8638192728894072
